ANO_MES,COMARCA,SERVENTIA,novos_casos,previsto_m0_naive,previsto_m1_linear,previsto_ensemble,erro_ensemble,erro_pct,previsto_m3_lgbm,erro_lgbm
2024-02,GOIANIRA,Goianira - Vara Cível,24,20.0,31.9,31.9,-7.9,32.9,31.7,-7.7
2024-03,GOIANIRA,Goianira - Vara Cível,16,22.0,27.8,27.8,-11.8,73.8,30.2,-14.2
2024-04,GOIANIRA,Goianira - Vara Cível,41,25.0,22.6,22.6,18.4,44.9,25.5,15.5
2024-05,GOIANIRA,Goianira - Vara Cível,41,53.0,32.1,32.1,8.9,21.7,30.3,10.7
2024-06,GOIANIRA,Goianira - Vara Cível,28,24.0,30.2,30.2,-2.2,7.9,35.0,-7.0
2024-07,GOIANIRA,Goianira - Vara Cível,36,22.0,31.1,31.1,4.9,13.6,33.1,2.9
2024-08,GOIANIRA,Goianira - Vara Cível,43,31.0,35.8,35.8,7.2,16.7,33.1,9.9
2024-09,GOIANIRA,Goianira - Vara Cível,51,38.0,37.0,37.0,14.0,27.5,34.6,16.4
2024-10,GOIANIRA,Goianira - Vara Cível,43,29.0,41.0,41.0,2.0,4.7,41.3,1.7
2024-11,GOIANIRA,Goianira - Vara Cível,40,27.0,40.2,40.2,-0.2,0.5,40.2,-0.2
2024-12,GOIANIRA,Goianira - Vara Cível,42,30.0,38.6,38.6,3.4,8.1,35.8,6.2
2024-01,GOIANIRA,Goianira - Vara da Infância e Juventude Cível,8,7.0,4.1,4.1,3.9,48.8,4.6,3.4
2024-02,GOIANIRA,Goianira - Vara da Infância e Juventude Cível,3,7.0,7.5,7.5,-4.5,150.0,6.5,-3.5
2024-03,GOIANIRA,Goianira - Vara da Infância e Juventude Cível,1,3.0,4.9,4.9,-3.9,390.0,5.2,-4.2
2024-04,GOIANIRA,Goianira - Vara da Infância e Juventude Cível,2,2.0,4.0,4.0,-2.0,100.0,4.1,-2.1
2024-05,GOIANIRA,Goianira - Vara da Infância e Juventude Cível,5,2.0,5.3,5.3,-0.3,6.0,3.7,1.3
2024-06,GOIANIRA,Goianira - Vara da Infância e Juventude Cível,6,4.0,6.6,6.6,-0.6,10.0,4.6,1.4
2024-07,GOIANIRA,Goianira - Vara da Infância e Juventude Cível,2,3.0,5.8,5.8,-3.8,190.0,5.2,-3.2
2024-08,GOIANIRA,Goianira - Vara da Infância e Juventude Cível,7,3.0,6.2,6.2,0.8,11.4,4.4,2.6
2024-09,GOIANIRA,Goianira - Vara da Infância e Juventude Cível,9,3.0,7.5,7.5,1.5,16.7,5.9,3.1
2024-10,GOIANIRA,Goianira - Vara da Infância e Juventude Cível,4,3.0,6.3,6.3,-2.3,57.5,7.1,-3.1
2024-11,GOIANIRA,Goianira - Vara da Infância e Juventude Cível,4,7.0,5.4,5.4,-1.4,35.0,6.7,-2.7
2024-12,GOIANIRA,Goianira - Vara da Infância e Juventude Cível,2,3.0,3.9,3.9,-1.9,95.0,6.2,-4.2
2024-01,GOIANIRA,Goianira - Vara da Infância e Juventude Infracional,1,6.0,10.2,10.2,-9.2,920.0,10.1,-9.1
2024-02,GOIANIRA,Goianira - Vara da Infância e Juventude Infracional,8,3.0,5.8,5.8,2.2,27.5,7.0,1.0
2024-03,GOIANIRA,Goianira - Vara da Infância e Juventude Infracional,4,3.0,8.0,8.0,-4.0,100.0,8.0,-4.0
2024-04,GOIANIRA,Goianira - Vara da Infância e Juventude Infracional,6,4.0,6.1,6.1,-0.1,1.7,6.1,-0.1
2024-05,GOIANIRA,Goianira - Vara da Infância e Juventude Infracional,7,10.0,9.7,9.7,-2.7,38.6,7.4,-0.4
2024-06,GOIANIRA,Goianira - Vara da Infância e Juventude Infracional,11,17.0,11.0,11.0,0.0,0.0,7.3,3.7
2024-07,GOIANIRA,Goianira - Vara da Infância e Juventude Infracional,2,8.0,9.8,9.8,-7.8,390.0,8.6,-6.6
2024-08,GOIANIRA,Goianira - Vara da Infância e Juventude Infracional,4,10.0,7.8,7.8,-3.8,95.0,6.9,-2.9
2024-09,GOIANIRA,Goianira - Vara da Infância e Juventude Infracional,2,6.0,7.4,7.4,-5.4,270.0,6.4,-4.4
2024-10,GOIANIRA,Goianira - Vara da Infância e Juventude Infracional,10,12.0,5.9,5.9,4.1,41.0,4.7,5.3
2024-11,GOIANIRA,Goianira - Vara da Infância e Juventude Infracional,55,11.0,6.8,6.8,48.2,87.6,7.6,47.4
2024-12,GOIANIRA,Goianira - Vara da Infância e Juventude Infracional,7,9.0,14.2,14.2,-7.2,102.9,30.6,-23.6
2024-01,GOIANIRA,Goianira - Vara das Fazendas Públicas,4,3.0,6.0,6.0,-2.0,50.0,7.9,-3.9
2024-02,GOIANIRA,Goianira - Vara das Fazendas Públicas,6,11.0,7.8,7.8,-1.8,30.0,6.4,-0.4
2024-03,GOIANIRA,Goianira - Vara das Fazendas Públicas,10,12.0,8.5,8.5,1.5,15.0,7.4,2.6
2024-04,GOIANIRA,Goianira - Vara das Fazendas Públicas,10,4.0,8.3,8.3,1.7,17.0,8.9,1.1
2024-05,GOIANIRA,Goianira - Vara das Fazendas Públicas,5,7.0,10.4,10.4,-5.4,108.0,9.5,-4.5
2024-06,GOIANIRA,Goianira - Vara das Fazendas Públicas,7,7.0,9.7,9.7,-2.7,38.6,8.8,-1.8
2024-07,GOIANIRA,Goianira - Vara das Fazendas Públicas,6,6.0,8.4,8.4,-2.4,40.0,8.7,-2.7
2024-08,GOIANIRA,Goianira - Vara das Fazendas Públicas,9,12.0,10.1,10.1,-1.1,12.2,8.4,0.6
2024-09,GOIANIRA,Goianira - Vara das Fazendas Públicas,5,7.0,10.6,10.6,-5.6,112.0,9.1,-4.1
2024-10,GOIANIRA,Goianira - Vara das Fazendas Públicas,4,10.0,7.6,7.6,-3.6,90.0,8.7,-4.7
2024-11,GOIANIRA,Goianira - Vara das Fazendas Públicas,7,4.0,5.4,5.4,1.6,22.9,7.6,-0.6
2024-12,GOIANIRA,Goianira - Vara das Fazendas Públicas,2,5.0,5.5,5.5,-3.5,175.0,8.2,-6.2
2024-01,GOIANIRA,Goianira - Vara de Família e Sucessões,43,41.0,43.0,43.0,0.0,0.0,40.6,2.4
2024-02,GOIANIRA,Goianira - Vara de Família e Sucessões,55,45.0,45.6,45.6,9.4,17.1,42.4,12.6
2024-03,GOIANIRA,Goianira - Vara de Família e Sucessões,44,59.0,49.2,49.2,-5.2,11.8,52.3,-8.3
2024-04,GOIANIRA,Goianira - Vara de Família e Sucessões,36,32.0,44.1,44.1,-8.1,22.5,45.2,-9.2
2024-05,GOIANIRA,Goianira - Vara de Família e Sucessões,41,43.0,42.5,42.5,-1.5,3.7,43.1,-2.1
2024-06,GOIANIRA,Goianira - Vara de Família e Sucessões,44,39.0,44.5,44.5,-0.5,1.1,42.0,2.0
2024-07,GOIANIRA,Goianira - Vara de Família e Sucessões,41,54.0,44.7,44.7,-3.7,9.0,43.7,-2.7
2024-08,GOIANIRA,Goianira - Vara de Família e Sucessões,51,54.0,47.2,47.2,3.8,7.5,43.4,7.6
2024-09,GOIANIRA,Goianira - Vara de Família e Sucessões,70,58.0,49.6,49.6,20.4,29.1,46.7,23.3
2024-10,GOIANIRA,Goianira - Vara de Família e Sucessões,55,45.0,50.8,50.8,4.2,7.6,51.8,3.2
2024-11,GOIANIRA,Goianira - Vara de Família e Sucessões,39,41.0,49.7,49.7,-10.7,27.4,49.4,-10.4
2024-12,GOIANIRA,Goianira - Vara de Família e Sucessões,41,39.0,42.0,42.0,-1.0,2.4,40.8,0.2
2024-01,GOIANÁPOLIS,Goianápolis - Execução Penal/EXECPENWEB,0,0.0,1.4,1.4,-1.4,,1.2,-1.2
2024-02,GOIANÁPOLIS,Goianápolis - Execução Penal/EXECPENWEB,0,0.0,2.5,2.5,-2.5,,1.2,-1.2
2024-03,GOIANÁPOLIS,Goianápolis - Execução Penal/EXECPENWEB,0,0.0,2.7,2.7,-2.7,,1.2,-1.2
2024-04,GOIANÁPOLIS,Goianápolis - Execução Penal/EXECPENWEB,0,0.0,2.6,2.6,-2.6,,1.2,-1.2
2024-05,GOIANÁPOLIS,Goianápolis - Execução Penal/EXECPENWEB,0,0.0,3.4,3.4,-3.4,,1.2,-1.2
2024-06,GOIANÁPOLIS,Goianápolis - Execução Penal/EXECPENWEB,0,0.0,4.1,4.1,-4.1,,1.2,-1.2
2024-07,GOIANÁPOLIS,Goianápolis - Execução Penal/EXECPENWEB,0,0.0,2.5,2.5,-2.5,,1.2,-1.2
2024-08,GOIANÁPOLIS,Goianápolis - Execução Penal/EXECPENWEB,0,0.0,4.0,4.0,-4.0,,1.2,-1.2
2024-09,GOIANÁPOLIS,Goianápolis - Execução Penal/EXECPENWEB,0,0.0,3.6,3.6,-3.6,,1.2,-1.2
2024-10,GOIANÁPOLIS,Goianápolis - Execução Penal/EXECPENWEB,0,0.0,2.2,2.2,-2.2,,1.2,-1.2
2024-11,GOIANÁPOLIS,Goianápolis - Execução Penal/EXECPENWEB,0,0.0,1.2,1.2,-1.2,,1.2,-1.2
2024-12,GOIANÁPOLIS,Goianápolis - Execução Penal/EXECPENWEB,0,0.0,0.3,0.3,-0.3,,1.2,-1.2
2024-01,GOIANÁPOLIS,Goianápolis - Juizado Especial Criminal,10,6.0,10.3,10.3,-0.3,3.0,11.8,-1.8
2024-02,GOIANÁPOLIS,Goianápolis - Juizado Especial Criminal,15,6.0,11.9,11.9,3.1,20.7,11.7,3.3
2024-03,GOIANÁPOLIS,Goianápolis - Juizado Especial Criminal,7,13.0,14.8,14.8,-7.8,111.4,13.5,-6.5
2024-04,GOIANÁPOLIS,Goianápolis - Juizado Especial Criminal,9,9.0,10.0,10.0,-1.0,11.1,10.2,-1.2
2024-05,GOIANÁPOLIS,Goianápolis - Juizado Especial Criminal,14,4.0,11.4,11.4,2.6,18.6,10.4,3.6
2024-06,GOIANÁPOLIS,Goianápolis - Juizado Especial Criminal,10,11.0,14.0,14.0,-4.0,40.0,11.7,-1.7
2024-07,GOIANÁPOLIS,Goianápolis - Juizado Especial Criminal,8,7.0,11.5,11.5,-3.5,43.8,11.3,-3.3
2024-08,GOIANÁPOLIS,Goianápolis - Juizado Especial Criminal,6,10.0,12.9,12.9,-6.9,115.0,10.6,-4.6
2024-09,GOIANÁPOLIS,Goianápolis - Juizado Especial Criminal,5,8.0,10.8,10.8,-5.8,116.0,9.3,-4.3
2024-10,GOIANÁPOLIS,Goianápolis - Juizado Especial Criminal,7,6.0,8.4,8.4,-1.4,20.0,8.4,-1.4
2024-11,GOIANÁPOLIS,Goianápolis - Juizado Especial Criminal,7,12.0,8.7,8.7,-1.7,24.3,7.8,-0.8
2024-12,GOIANÁPOLIS,Goianápolis - Juizado Especial Criminal,4,15.0,7.8,7.8,-3.8,95.0,7.7,-3.7
2024-01,GOIANÁPOLIS,Goianápolis - Juizado Especial Cível,9,2.0,5.9,5.9,3.1,34.4,7.0,2.0
2024-02,GOIANÁPOLIS,Goianápolis - Juizado Especial Cível,4,2.0,8.8,8.8,-4.8,120.0,8.4,-4.4
2024-03,GOIANÁPOLIS,Goianápolis - Juizado Especial Cível,6,13.0,8.0,8.0,-2.0,33.3,7.5,-1.5
2024-04,GOIANÁPOLIS,Goianápolis - Juizado Especial Cível,6,3.0,7.3,7.3,-1.3,21.7,7.2,-1.2
2024-05,GOIANÁPOLIS,Goianápolis - Juizado Especial Cível,4,5.0,8.3,8.3,-4.3,107.5,7.0,-3.0
2024-06,GOIANÁPOLIS,Goianápolis - Juizado Especial Cível,5,7.0,8.8,8.8,-3.8,76.0,6.5,-1.5
2024-07,GOIANÁPOLIS,Goianápolis - Juizado Especial Cível,8,5.0,7.2,7.2,0.8,10.0,6.1,1.9
2024-08,GOIANÁPOLIS,Goianápolis - Juizado Especial Cível,6,7.0,9.3,9.3,-3.3,55.0,7.1,-1.1
2024-09,GOIANÁPOLIS,Goianápolis - Juizado Especial Cível,6,8.0,9.0,9.0,-3.0,50.0,7.3,-1.3
2024-10,GOIANÁPOLIS,Goianápolis - Juizado Especial Cível,6,3.0,7.5,7.5,-1.5,25.0,7.3,-1.3
2024-11,GOIANÁPOLIS,Goianápolis - Juizado Especial Cível,5,6.0,7.0,7.0,-2.0,40.0,6.8,-1.8
2024-12,GOIANÁPOLIS,Goianápolis - Juizado Especial Cível,6,8.0,5.7,5.7,0.3,5.0,6.6,-0.6
2024-01,GOIANÁPOLIS,Goianápolis - Juizado das Fazendas Públicas,0,0.0,1.5,1.5,-1.5,,1.6,-1.6
2024-02,GOIANÁPOLIS,Goianápolis - Juizado das Fazendas Públicas,2,1.0,2.4,2.4,-0.4,20.0,1.3,0.7
2024-03,GOIANÁPOLIS,Goianápolis - Juizado das Fazendas Públicas,2,1.0,3.3,3.3,-1.3,65.0,2.1,-0.1
2024-04,GOIANÁPOLIS,Goianápolis - Juizado das Fazendas Públicas,4,0.0,3.0,3.0,1.0,25.0,2.2,1.8
2024-05,GOIANÁPOLIS,Goianápolis - Juizado das Fazendas Públicas,2,2.0,5.2,5.2,-3.2,160.0,3.4,-1.4
2024-06,GOIANÁPOLIS,Goianápolis - Juizado das Fazendas Públicas,1,1.0,5.3,5.3,-4.3,430.0,3.2,-2.2
2024-07,GOIANÁPOLIS,Goianápolis - Juizado das Fazendas Públicas,0,2.0,3.4,3.4,-3.4,,2.8,-2.8
2024-08,GOIANÁPOLIS,Goianápolis - Juizado das Fazendas Públicas,1,0.0,4.1,4.1,-3.1,310.0,1.8,-0.8
2024-09,GOIANÁPOLIS,Goianápolis - Juizado das Fazendas Públicas,5,1.0,4.1,4.1,0.9,18.0,1.8,3.2
2024-10,GOIANÁPOLIS,Goianápolis - Juizado das Fazendas Públicas,1,0.0,3.3,3.3,-2.3,230.0,4.0,-3.0
2024-11,GOIANÁPOLIS,Goianápolis - Juizado das Fazendas Públicas,0,0.0,1.4,1.4,-1.4,,2.7,-2.7
2024-12,GOIANÁPOLIS,Goianápolis - Juizado das Fazendas Públicas,0,1.0,0.3,0.3,-0.3,,2.4,-2.4
2024-01,GOIANÁPOLIS,Goianápolis - Pai Presente,0,0.0,1.1,1.1,-1.1,,1.2,-1.2
2024-02,GOIANÁPOLIS,Goianápolis - Pai Presente,0,0.0,2.3,2.3,-2.3,,1.2,-1.2
2024-03,GOIANÁPOLIS,Goianápolis - Pai Presente,0,0.0,2.5,2.5,-2.5,,1.2,-1.2
2024-04,GOIANÁPOLIS,Goianápolis - Pai Presente,0,0.0,2.3,2.3,-2.3,,1.2,-1.2
2024-05,GOIANÁPOLIS,Goianápolis - Pai Presente,0,0.0,3.1,3.1,-3.1,,1.2,-1.2
2024-06,GOIANÁPOLIS,Goianápolis - Pai Presente,0,0.0,3.8,3.8,-3.8,,1.2,-1.2
2024-07,GOIANÁPOLIS,Goianápolis - Pai Presente,0,0.0,2.2,2.2,-2.2,,1.2,-1.2
2024-08,GOIANÁPOLIS,Goianápolis - Pai Presente,0,0.0,3.7,3.7,-3.7,,1.2,-1.2
2024-09,GOIANÁPOLIS,Goianápolis - Pai Presente,0,0.0,3.4,3.4,-3.4,,1.2,-1.2
2024-10,GOIANÁPOLIS,Goianápolis - Pai Presente,0,0.0,1.9,1.9,-1.9,,1.2,-1.2
2024-11,GOIANÁPOLIS,Goianápolis - Pai Presente,1,0.0,1.0,1.0,0.0,0.0,1.2,-0.2
2024-12,GOIANÁPOLIS,Goianápolis - Pai Presente,0,0.0,0.2,0.2,-0.2,,1.3,-1.3
2024-01,GOIANÁPOLIS,Goianápolis - Vara Criminal,40,47.0,41.0,41.0,-1.0,2.5,38.3,1.7
2024-02,GOIANÁPOLIS,Goianápolis - Vara Criminal,21,43.0,38.9,38.9,-17.9,85.2,40.9,-19.9
2024-03,GOIANÁPOLIS,Goianápolis - Vara Criminal,50,42.0,30.1,30.1,19.9,39.8,35.8,14.2
2024-04,GOIANÁPOLIS,Goianápolis - Vara Criminal,42,44.0,38.6,38.6,3.4,8.1,39.7,2.3
2024-05,GOIANÁPOLIS,Goianápolis - Vara Criminal,36,31.0,34.0,34.0,2.0,5.6,40.1,-4.1
2024-06,GOIANÁPOLIS,Goianápolis - Vara Criminal,40,37.0,41.5,41.5,-1.5,3.8,40.6,-0.6
2024-07,GOIANÁPOLIS,Goianápolis - Vara Criminal,43,16.0,38.9,38.9,4.1,9.5,38.7,4.3
2024-08,GOIANÁPOLIS,Goianápolis - Vara Criminal,39,38.0,42.7,42.7,-3.7,9.5,40.2,-1.2
2024-09,GOIANÁPOLIS,Goianápolis - Vara Criminal,49,32.0,42.7,42.7,6.3,12.9,39.9,9.1
2024-10,GOIANÁPOLIS,Goianápolis - Vara Criminal,58,36.0,44.4,44.4,13.6,23.4,43.3,14.7
2024-11,GOIANÁPOLIS,Goianápolis - Vara Criminal,56,35.0,45.5,45.5,10.5,18.8,46.1,9.9
2024-12,GOIANÁPOLIS,Goianápolis - Vara Criminal,30,54.0,50.9,50.9,-20.9,69.7,44.5,-14.5
2024-01,GOIANÁPOLIS,Goianápolis - Vara Cível,6,11.0,8.9,8.9,-2.9,48.3,8.4,-2.4
2024-02,GOIANÁPOLIS,Goianápolis - Vara Cível,6,3.0,8.3,8.3,-2.3,38.3,7.4,-1.4
2024-03,GOIANÁPOLIS,Goianápolis - Vara Cível,4,4.0,8.5,8.5,-4.5,112.5,7.7,-3.7
2024-04,GOIANÁPOLIS,Goianápolis - Vara Cível,9,13.0,8.1,8.1,0.9,10.0,6.8,2.2
2024-05,GOIANÁPOLIS,Goianápolis - Vara Cível,12,15.0,10.1,10.1,1.9,15.8,8.0,4.0
2024-06,GOIANÁPOLIS,Goianápolis - Vara Cível,10,4.0,10.5,10.5,-0.5,5.0,9.8,0.2
2024-07,GOIANÁPOLIS,Goianápolis - Vara Cível,7,3.0,10.3,10.3,-3.3,47.1,9.6,-2.6
2024-08,GOIANÁPOLIS,Goianápolis - Vara Cível,12,7.0,11.0,11.0,1.0,8.3,8.7,3.3
2024-09,GOIANÁPOLIS,Goianápolis - Vara Cível,8,5.0,11.9,11.9,-3.9,48.8,10.6,-2.6
2024-10,GOIANÁPOLIS,Goianápolis - Vara Cível,8,9.0,9.3,9.3,-1.3,16.2,9.5,-1.5
2024-11,GOIANÁPOLIS,Goianápolis - Vara Cível,5,7.0,8.9,8.9,-3.9,78.0,9.5,-4.5
2024-12,GOIANÁPOLIS,Goianápolis - Vara Cível,8,8.0,6.3,6.3,1.7,21.2,7.5,0.5
2024-01,GOIANÁPOLIS,Goianápolis - Vara da Infância e Juventude Cível,0,0.0,2.1,2.1,-2.1,,3.0,-3.0
2024-02,GOIANÁPOLIS,Goianápolis - Vara da Infância e Juventude Cível,1,3.0,2.9,2.9,-1.9,190.0,2.4,-1.4
2024-03,GOIANÁPOLIS,Goianápolis - Vara da Infância e Juventude Cível,0,1.0,3.1,3.1,-3.1,,2.0,-2.0
2024-04,GOIANÁPOLIS,Goianápolis - Vara da Infância e Juventude Cível,0,0.0,2.4,2.4,-2.4,,1.5,-1.5
2024-05,GOIANÁPOLIS,Goianápolis - Vara da Infância e Juventude Cível,1,0.0,3.3,3.3,-2.3,230.0,1.5,-0.5
2024-06,GOIANÁPOLIS,Goianápolis - Vara da Infância e Juventude Cível,0,1.0,4.3,4.3,-4.3,,1.6,-1.6
2024-07,GOIANÁPOLIS,Goianápolis - Vara da Infância e Juventude Cível,0,0.0,2.2,2.2,-2.2,,1.3,-1.3
2024-08,GOIANÁPOLIS,Goianápolis - Vara da Infância e Juventude Cível,2,0.0,3.8,3.8,-1.8,90.0,1.3,0.7
2024-09,GOIANÁPOLIS,Goianápolis - Vara da Infância e Juventude Cível,2,2.0,4.0,4.0,-2.0,100.0,1.9,0.1
2024-10,GOIANÁPOLIS,Goianápolis - Vara da Infância e Juventude Cível,1,0.0,2.6,2.6,-1.6,160.0,2.2,-1.2
2024-11,GOIANÁPOLIS,Goianápolis - Vara da Infância e Juventude Cível,0,3.0,2.2,2.2,-2.2,,2.3,-2.3
2024-12,GOIANÁPOLIS,Goianápolis - Vara da Infância e Juventude Cível,1,3.0,0.5,0.5,0.5,50.0,1.7,-0.7
2024-01,GOIANÁPOLIS,Goianápolis - Vara da Infância e Juventude Infracional,3,5.0,4.7,4.7,-1.7,56.7,4.2,-1.2
2024-02,GOIANÁPOLIS,Goianápolis - Vara da Infância e Juventude Infracional,2,2.0,5.4,5.4,-3.4,170.0,4.2,-2.2
2024-03,GOIANÁPOLIS,Goianápolis - Vara da Infância e Juventude Infracional,2,2.0,5.0,5.0,-3.0,150.0,4.0,-2.0
2024-04,GOIANÁPOLIS,Goianápolis - Vara da Infância e Juventude Infracional,3,4.0,5.0,5.0,-2.0,66.7,3.6,-0.6
2024-05,GOIANÁPOLIS,Goianápolis - Vara da Infância e Juventude Infracional,2,6.0,6.2,6.2,-4.2,210.0,3.8,-1.8
2024-06,GOIANÁPOLIS,Goianápolis - Vara da Infância e Juventude Infracional,4,3.0,6.2,6.2,-2.2,55.0,3.5,0.5
2024-07,GOIANÁPOLIS,Goianápolis - Vara da Infância e Juventude Infracional,5,0.0,5.0,5.0,0.0,0.0,4.2,0.8
2024-08,GOIANÁPOLIS,Goianápolis - Vara da Infância e Juventude Infracional,4,1.0,6.8,6.8,-2.8,70.0,4.8,-0.8
2024-09,GOIANÁPOLIS,Goianápolis - Vara da Infância e Juventude Infracional,2,2.0,7.1,7.1,-5.1,255.0,4.6,-2.6
2024-10,GOIANÁPOLIS,Goianápolis - Vara da Infância e Juventude Infracional,6,3.0,4.7,4.7,1.3,21.7,4.1,1.9
2024-11,GOIANÁPOLIS,Goianápolis - Vara da Infância e Juventude Infracional,4,4.0,4.9,4.9,-0.9,22.5,5.0,-1.0
2024-12,GOIANÁPOLIS,Goianápolis - Vara da Infância e Juventude Infracional,3,4.0,3.2,3.2,-0.2,6.7,4.6,-1.6
2024-01,GOIANÁPOLIS,Goianápolis - Vara das Fazendas Públicas,2,1.0,2.3,2.3,-0.3,15.0,2.6,-0.6
2024-02,GOIANÁPOLIS,Goianápolis - Vara das Fazendas Públicas,3,0.0,3.7,3.7,-0.7,23.3,2.5,0.5
2024-03,GOIANÁPOLIS,Goianápolis - Vara das Fazendas Públicas,2,0.0,4.0,4.0,-2.0,100.0,3.4,-1.4
2024-04,GOIANÁPOLIS,Goianápolis - Vara das Fazendas Públicas,2,5.0,4.5,4.5,-2.5,125.0,3.3,-1.3
2024-05,GOIANÁPOLIS,Goianápolis - Vara das Fazendas Públicas,3,2.0,5.0,5.0,-2.0,66.7,3.3,-0.3
2024-06,GOIANÁPOLIS,Goianápolis - Vara das Fazendas Públicas,2,1.0,5.9,5.9,-3.9,195.0,3.5,-1.5
2024-07,GOIANÁPOLIS,Goianápolis - Vara das Fazendas Públicas,3,2.0,4.1,4.1,-1.1,36.7,3.3,-0.3
2024-08,GOIANÁPOLIS,Goianápolis - Vara das Fazendas Públicas,3,1.0,6.0,6.0,-3.0,100.0,3.8,-0.8
2024-09,GOIANÁPOLIS,Goianápolis - Vara das Fazendas Públicas,7,1.0,5.6,5.6,1.4,20.0,3.8,3.2
2024-10,GOIANÁPOLIS,Goianápolis - Vara das Fazendas Públicas,3,3.0,5.5,5.5,-2.5,83.3,5.1,-2.1
2024-11,GOIANÁPOLIS,Goianápolis - Vara das Fazendas Públicas,6,2.0,3.2,3.2,2.8,46.7,4.4,1.6
2024-12,GOIANÁPOLIS,Goianápolis - Vara das Fazendas Públicas,4,1.0,4.0,4.0,0.0,0.0,6.2,-2.2
2024-01,GOIANÁPOLIS,Goianápolis - Vara de Família e Sucessões,9,23.0,12.8,12.8,-3.8,42.2,12.7,-3.7
2024-02,GOIANÁPOLIS,Goianápolis - Vara de Família e Sucessões,9,11.0,12.2,12.2,-3.2,35.6,12.4,-3.4
2024-03,GOIANÁPOLIS,Goianápolis - Vara de Família e Sucessões,14,12.0,12.5,12.5,1.5,10.7,11.4,2.6
2024-04,GOIANÁPOLIS,Goianápolis - Vara de Família e Sucessões,21,17.0,14.6,14.6,6.4,30.5,13.3,7.7
2024-05,GOIANÁPOLIS,Goianápolis - Vara de Família e Sucessões,16,13.0,16.7,16.7,-0.7,4.4,16.6,-0.6
2024-06,GOIANÁPOLIS,Goianápolis - Vara de Família e Sucessões,17,19.0,18.4,18.4,-1.4,8.2,15.3,1.7
2024-07,GOIANÁPOLIS,Goianápolis - Vara de Família e Sucessões,16,25.0,19.2,19.2,-3.2,20.0,16.2,-0.2
2024-08,GOIANÁPOLIS,Goianápolis - Vara de Família e Sucessões,15,20.0,19.9,19.9,-4.9,32.7,15.7,-0.7
2024-09,GOIANÁPOLIS,Goianápolis - Vara de Família e Sucessões,13,14.0,18.6,18.6,-5.6,43.1,14.7,-1.7
2024-10,GOIANÁPOLIS,Goianápolis - Vara de Família e Sucessões,16,22.0,16.7,16.7,-0.7,4.4,14.6,1.4
2024-11,GOIANÁPOLIS,Goianápolis - Vara de Família e Sucessões,6,18.0,16.0,16.0,-10.0,166.7,14.8,-8.8
2024-12,GOIANÁPOLIS,Goianápolis - Vara de Família e Sucessões,13,7.0,8.1,8.1,4.9,37.7,11.1,1.9
2024-01,GOIANÉSIA,Goianésia - 1ª Vara Criminal,48,54.0,46.2,46.2,1.8,3.8,43.4,4.6
2024-02,GOIANÉSIA,Goianésia - 1ª Vara Criminal,52,56.0,47.4,47.4,4.6,8.8,45.5,6.5
2024-03,GOIANÉSIA,Goianésia - 1ª Vara Criminal,44,48.0,51.4,51.4,-7.4,16.8,52.8,-8.8
2024-04,GOIANÉSIA,Goianésia - 1ª Vara Criminal,47,52.0,48.3,48.3,-1.3,2.8,46.5,0.5
2024-05,GOIANÉSIA,Goianésia - 1ª Vara Criminal,49,57.0,50.5,50.5,-1.5,3.1,49.2,-0.2
2024-06,GOIANÉSIA,Goianésia - 1ª Vara Criminal,46,55.0,51.6,51.6,-5.6,12.2,49.7,-3.7
2024-07,GOIANÉSIA,Goianésia - 1ª Vara Criminal,51,28.0,47.3,47.3,3.7,7.3,48.1,2.9
2024-08,GOIANÉSIA,Goianésia - 1ª Vara Criminal,58,52.0,53.1,53.1,4.9,8.4,50.2,7.8
2024-09,GOIANÉSIA,Goianésia - 1ª Vara Criminal,38,36.0,52.3,52.3,-14.3,37.6,48.3,-10.3
2024-10,GOIANÉSIA,Goianésia - 1ª Vara Criminal,64,47.0,43.7,43.7,20.3,31.7,44.7,19.3
2024-11,GOIANÉSIA,Goianésia - 1ª Vara Criminal,57,38.0,50.6,50.6,6.4,11.2,49.3,7.7
2024-12,GOIANÉSIA,Goianésia - 1ª Vara Criminal,43,48.0,46.9,46.9,-3.9,9.1,45.2,-2.2
2024-01,GOIANÉSIA,Goianésia - 1ª Vara Cível,24,11.0,15.4,15.4,8.6,35.8,14.5,9.5
2024-02,GOIANÉSIA,Goianésia - 1ª Vara Cível,17,20.0,20.4,20.4,-3.4,20.0,19.3,-2.3
2024-03,GOIANÉSIA,Goianésia - 1ª Vara Cível,22,14.0,17.1,17.1,4.9,22.3,19.1,2.9
2024-04,GOIANÉSIA,Goianésia - 1ª Vara Cível,20,10.0,20.8,20.8,-0.8,4.0,19.6,0.4
2024-05,GOIANÉSIA,Goianésia - 1ª Vara Cível,16,23.0,21.9,21.9,-5.9,36.9,19.5,-3.5
2024-06,GOIANÉSIA,Goianésia - 1ª Vara Cível,18,23.0,21.4,21.4,-3.4,18.9,18.5,-0.5
2024-07,GOIANÉSIA,Goianésia - 1ª Vara Cível,16,21.0,20.3,20.3,-4.3,26.9,16.8,-0.8
2024-08,GOIANÉSIA,Goianésia - 1ª Vara Cível,15,14.0,19.8,19.8,-4.8,32.0,15.8,-0.8
2024-09,GOIANÉSIA,Goianésia - 1ª Vara Cível,20,10.0,18.8,18.8,1.2,6.0,15.0,5.0
