ANO_MES,COMARCA,SERVENTIA,novos_casos,previsto_m3_lgbm,erro_lgbm
2025-02,GOIÂNIA,Goiânia - Núcleo de Justiça 4.0 - Finalizar Juizado Especial da Fazenda Pública,0,0.8,-0.8
2025-03,GOIÂNIA,Goiânia - Núcleo de Justiça 4.0 - Finalizar Juizado Especial da Fazenda Pública,0,0.8,-0.8
2025-04,GOIÂNIA,Goiânia - Núcleo de Justiça 4.0 - Finalizar Juizado Especial da Fazenda Pública,0,0.8,-0.8
2025-05,GOIÂNIA,Goiânia - Núcleo de Justiça 4.0 - Finalizar Juizado Especial da Fazenda Pública,0,0.8,-0.8
2025-06,GOIÂNIA,Goiânia - Núcleo de Justiça 4.0 - Finalizar Juizado Especial da Fazenda Pública,0,0.8,-0.8
2025-07,GOIÂNIA,Goiânia - Núcleo de Justiça 4.0 - Finalizar Juizado Especial da Fazenda Pública,0,0.8,-0.8
2025-08,GOIÂNIA,Goiânia - Núcleo de Justiça 4.0 - Finalizar Juizado Especial da Fazenda Pública,0,0.8,-0.8
2025-09,GOIÂNIA,Goiânia - Núcleo de Justiça 4.0 - Finalizar Juizado Especial da Fazenda Pública,0,0.8,-0.8
2025-10,GOIÂNIA,Goiânia - Núcleo de Justiça 4.0 - Finalizar Juizado Especial da Fazenda Pública,0,0.8,-0.8
2025-11,GOIÂNIA,Goiânia - Núcleo de Justiça 4.0 - Finalizar Juizado Especial da Fazenda Pública,0,0.8,-0.8
2025-12,GOIÂNIA,Goiânia - Núcleo de Justiça 4.0 - Finalizar Juizado Especial da Fazenda Pública,2,0.8,1.2
2025-01,GOIÂNIA,Goiânia - Pai Presente,0,37.0,-37.0
2025-02,GOIÂNIA,Goiânia - Pai Presente,1,4.4,-3.4
2025-03,GOIÂNIA,Goiânia - Pai Presente,49,6.6,42.4
2025-04,GOIÂNIA,Goiânia - Pai Presente,15,24.7,-9.7
2025-05,GOIÂNIA,Goiânia - Pai Presente,32,13.5,18.5
2025-06,GOIÂNIA,Goiânia - Pai Presente,91,25.4,65.6
2025-07,GOIÂNIA,Goiânia - Pai Presente,49,45.8,3.2
2025-08,GOIÂNIA,Goiânia - Pai Presente,34,43.7,-9.7
2025-09,GOIÂNIA,Goiânia - Pai Presente,39,36.1,2.9
2025-10,GOIÂNIA,Goiânia - Pai Presente,1,34.4,-33.4
2025-11,GOIÂNIA,Goiânia - Pai Presente,30,14.1,15.9
2025-12,GOIÂNIA,Goiânia - Pai Presente,49,22.7,26.3
2025-01,GOIÂNIA,Goiânia - Plantão da Macro 01 - AUD DE CUSTÓDIA,0,0.8,-0.8
2025-02,GOIÂNIA,Goiânia - Plantão da Macro 01 - AUD DE CUSTÓDIA,0,0.8,-0.8
2025-03,GOIÂNIA,Goiânia - Plantão da Macro 01 - AUD DE CUSTÓDIA,0,0.8,-0.8
2025-04,GOIÂNIA,Goiânia - Plantão da Macro 01 - AUD DE CUSTÓDIA,0,0.8,-0.8
2025-05,GOIÂNIA,Goiânia - Plantão da Macro 01 - AUD DE CUSTÓDIA,0,0.8,-0.8
2025-06,GOIÂNIA,Goiânia - Plantão da Macro 01 - AUD DE CUSTÓDIA,0,0.8,-0.8
2025-07,GOIÂNIA,Goiânia - Plantão da Macro 01 - AUD DE CUSTÓDIA,0,0.8,-0.8
2025-08,GOIÂNIA,Goiânia - Plantão da Macro 01 - AUD DE CUSTÓDIA,0,0.8,-0.8
2025-09,GOIÂNIA,Goiânia - Plantão da Macro 01 - AUD DE CUSTÓDIA,0,0.8,-0.8
2025-10,GOIÂNIA,Goiânia - Plantão da Macro 01 - AUD DE CUSTÓDIA,0,0.8,-0.8
2025-11,GOIÂNIA,Goiânia - Plantão da Macro 01 - AUD DE CUSTÓDIA,0,0.8,-0.8
2025-12,GOIÂNIA,Goiânia - Plantão da Macro 01 - AUD DE CUSTÓDIA,0,0.8,-0.8
2025-01,GOIÂNIA,Goiânia - Plantão da Macrorregião 01,0,0.8,-0.8
2025-02,GOIÂNIA,Goiânia - Plantão da Macrorregião 01,0,0.8,-0.8
2025-03,GOIÂNIA,Goiânia - Plantão da Macrorregião 01,0,0.8,-0.8
2025-04,GOIÂNIA,Goiânia - Plantão da Macrorregião 01,0,0.8,-0.8
2025-05,GOIÂNIA,Goiânia - Plantão da Macrorregião 01,0,0.8,-0.8
2025-06,GOIÂNIA,Goiânia - Plantão da Macrorregião 01,0,0.8,-0.8
2025-07,GOIÂNIA,Goiânia - Plantão da Macrorregião 01,0,0.8,-0.8
2025-08,GOIÂNIA,Goiânia - Plantão da Macrorregião 01,0,0.8,-0.8
2025-09,GOIÂNIA,Goiânia - Plantão da Macrorregião 01,0,0.8,-0.8
2025-10,GOIÂNIA,Goiânia - Plantão da Macrorregião 01,0,0.8,-0.8
2025-11,GOIÂNIA,Goiânia - Plantão da Macrorregião 01,1,0.8,0.2
2025-12,GOIÂNIA,Goiânia - Plantão da Macrorregião 01,1,1.0,0.0
2025-01,GOIÂNIA,Goiânia - Plantão da Macrorregião 01 - Criminal,0,0.8,-0.8
2025-02,GOIÂNIA,Goiânia - Plantão da Macrorregião 01 - Criminal,0,0.8,-0.8
2025-03,GOIÂNIA,Goiânia - Plantão da Macrorregião 01 - Criminal,0,0.8,-0.8
2025-04,GOIÂNIA,Goiânia - Plantão da Macrorregião 01 - Criminal,0,0.8,-0.8
2025-05,GOIÂNIA,Goiânia - Plantão da Macrorregião 01 - Criminal,0,0.8,-0.8
2025-06,GOIÂNIA,Goiânia - Plantão da Macrorregião 01 - Criminal,0,0.8,-0.8
2025-07,GOIÂNIA,Goiânia - Plantão da Macrorregião 01 - Criminal,0,0.8,-0.8
2025-08,GOIÂNIA,Goiânia - Plantão da Macrorregião 01 - Criminal,0,0.8,-0.8
2025-09,GOIÂNIA,Goiânia - Plantão da Macrorregião 01 - Criminal,0,0.8,-0.8
2025-10,GOIÂNIA,Goiânia - Plantão da Macrorregião 01 - Criminal,0,0.8,-0.8
2025-11,GOIÂNIA,Goiânia - Plantão da Macrorregião 01 - Criminal,0,0.8,-0.8
2025-12,GOIÂNIA,Goiânia - Plantão da Macrorregião 01 - Criminal,0,0.8,-0.8
2025-01,GOIÂNIA,Goiânia - Plantão do 1° Grau - CÍVEL,0,0.8,-0.8
2025-02,GOIÂNIA,Goiânia - Plantão do 1° Grau - CÍVEL,0,0.8,-0.8
2025-03,GOIÂNIA,Goiânia - Plantão do 1° Grau - CÍVEL,0,0.8,-0.8
2025-04,GOIÂNIA,Goiânia - Plantão do 1° Grau - CÍVEL,0,0.8,-0.8
2025-05,GOIÂNIA,Goiânia - Plantão do 1° Grau - CÍVEL,0,0.8,-0.8
2025-06,GOIÂNIA,Goiânia - Plantão do 1° Grau - CÍVEL,0,0.8,-0.8
2025-07,GOIÂNIA,Goiânia - Plantão do 1° Grau - CÍVEL,0,0.8,-0.8
2025-08,GOIÂNIA,Goiânia - Plantão do 1° Grau - CÍVEL,0,0.8,-0.8
2025-09,GOIÂNIA,Goiânia - Plantão do 1° Grau - CÍVEL,0,0.8,-0.8
2025-10,GOIÂNIA,Goiânia - Plantão do 1° Grau - CÍVEL,0,0.8,-0.8
2025-11,GOIÂNIA,Goiânia - Plantão do 1° Grau - CÍVEL,0,0.8,-0.8
2025-12,GOIÂNIA,Goiânia - Plantão do 1° Grau - CÍVEL,0,0.8,-0.8
2025-01,GOIÂNIA,Goiânia - Programa Ponto Final,0,0.8,-0.8
2025-02,GOIÂNIA,Goiânia - Programa Ponto Final,0,0.8,-0.8
2025-03,GOIÂNIA,Goiânia - Programa Ponto Final,0,0.8,-0.8
2025-04,GOIÂNIA,Goiânia - Programa Ponto Final,0,0.8,-0.8
2025-05,GOIÂNIA,Goiânia - Programa Ponto Final,0,0.8,-0.8
2025-06,GOIÂNIA,Goiânia - Programa Ponto Final,0,0.8,-0.8
2025-07,GOIÂNIA,Goiânia - Programa Ponto Final,0,0.8,-0.8
2025-08,GOIÂNIA,Goiânia - Programa Ponto Final,0,0.8,-0.8
2025-09,GOIÂNIA,Goiânia - Programa Ponto Final,0,0.8,-0.8
2025-10,GOIÂNIA,Goiânia - Programa Ponto Final,0,0.8,-0.8
2025-11,GOIÂNIA,Goiânia - Programa Ponto Final,0,0.8,-0.8
2025-12,GOIÂNIA,Goiânia - Programa Ponto Final,0,0.8,-0.8
2025-01,GOIÂNIA,Goiânia - UJS das Varas da Fazenda Pública Municipal e Estadual - Execução Fiscal: 1ª e 5ª,338,4.7,333.3
2025-02,GOIÂNIA,Goiânia - UJS das Varas da Fazenda Pública Municipal e Estadual - Execução Fiscal: 1ª e 5ª,159,244.3,-85.3
2025-03,GOIÂNIA,Goiânia - UJS das Varas da Fazenda Pública Municipal e Estadual - Execução Fiscal: 1ª e 5ª,226,149.6,76.4
2025-04,GOIÂNIA,Goiânia - UJS das Varas da Fazenda Pública Municipal e Estadual - Execução Fiscal: 1ª e 5ª,354,221.2,132.8
2025-05,GOIÂNIA,Goiânia - UJS das Varas da Fazenda Pública Municipal e Estadual - Execução Fiscal: 1ª e 5ª,246,325.1,-79.1
2025-06,GOIÂNIA,Goiânia - UJS das Varas da Fazenda Pública Municipal e Estadual - Execução Fiscal: 1ª e 5ª,1369,258.3,1110.7
2025-07,GOIÂNIA,Goiânia - UJS das Varas da Fazenda Pública Municipal e Estadual - Execução Fiscal: 1ª e 5ª,413,810.3,-397.3
2025-08,GOIÂNIA,Goiânia - UJS das Varas da Fazenda Pública Municipal e Estadual - Execução Fiscal: 1ª e 5ª,470,373.9,96.1
2025-09,GOIÂNIA,Goiânia - UJS das Varas da Fazenda Pública Municipal e Estadual - Execução Fiscal: 1ª e 5ª,922,449.4,472.6
2025-10,GOIÂNIA,Goiânia - UJS das Varas da Fazenda Pública Municipal e Estadual - Execução Fiscal: 1ª e 5ª,714,607.0,107.0
2025-11,GOIÂNIA,Goiânia - UJS das Varas da Fazenda Pública Municipal e Estadual - Execução Fiscal: 1ª e 5ª,54,610.0,-556.0
2025-12,GOIÂNIA,Goiânia - UJS das Varas da Fazenda Pública Municipal e Estadual - Execução Fiscal: 1ª e 5ª,1058,228.8,829.2
2025-01,GOIÂNIA,Goiânia - UJS das Varas da Fazenda Pública Municipal e Estadual - Execução Fiscal: 3ª,51,9.0,42.0
2025-02,GOIÂNIA,Goiânia - UJS das Varas da Fazenda Pública Municipal e Estadual - Execução Fiscal: 3ª,126,73.5,52.5
2025-03,GOIÂNIA,Goiânia - UJS das Varas da Fazenda Pública Municipal e Estadual - Execução Fiscal: 3ª,71,80.5,-9.5
2025-04,GOIÂNIA,Goiânia - UJS das Varas da Fazenda Pública Municipal e Estadual - Execução Fiscal: 3ª,130,108.6,21.4
2025-05,GOIÂNIA,Goiânia - UJS das Varas da Fazenda Pública Municipal e Estadual - Execução Fiscal: 3ª,93,165.1,-72.1
2025-06,GOIÂNIA,Goiânia - UJS das Varas da Fazenda Pública Municipal e Estadual - Execução Fiscal: 3ª,39,77.5,-38.5
2025-07,GOIÂNIA,Goiânia - UJS das Varas da Fazenda Pública Municipal e Estadual - Execução Fiscal: 3ª,132,65.0,67.0
2025-08,GOIÂNIA,Goiânia - UJS das Varas da Fazenda Pública Municipal e Estadual - Execução Fiscal: 3ª,80,127.7,-47.7
2025-09,GOIÂNIA,Goiânia - UJS das Varas da Fazenda Pública Municipal e Estadual - Execução Fiscal: 3ª,109,79.5,29.5
2025-10,GOIÂNIA,Goiânia - UJS das Varas da Fazenda Pública Municipal e Estadual - Execução Fiscal: 3ª,156,93.0,63.0
2025-11,GOIÂNIA,Goiânia - UJS das Varas da Fazenda Pública Municipal e Estadual - Execução Fiscal: 3ª,91,117.8,-26.8
2025-12,GOIÂNIA,Goiânia - UJS das Varas da Fazenda Pública Municipal e Estadual - Execução Fiscal: 3ª,97,87.1,9.9
2025-01,GOIÂNIA,"Goiânia - UPJ Juizados Especiais Criminais: 1º, 2º e 3º",989,767.3,221.7
2025-02,GOIÂNIA,"Goiânia - UPJ Juizados Especiais Criminais: 1º, 2º e 3º",837,829.8,7.2
2025-03,GOIÂNIA,"Goiânia - UPJ Juizados Especiais Criminais: 1º, 2º e 3º",766,914.2,-148.2
2025-04,GOIÂNIA,"Goiânia - UPJ Juizados Especiais Criminais: 1º, 2º e 3º",732,741.3,-9.3
2025-05,GOIÂNIA,"Goiânia - UPJ Juizados Especiais Criminais: 1º, 2º e 3º",881,756.8,124.2
2025-06,GOIÂNIA,"Goiânia - UPJ Juizados Especiais Criminais: 1º, 2º e 3º",864,799.1,64.9
2025-07,GOIÂNIA,"Goiânia - UPJ Juizados Especiais Criminais: 1º, 2º e 3º",932,812.7,119.3
2025-08,GOIÂNIA,"Goiânia - UPJ Juizados Especiais Criminais: 1º, 2º e 3º",985,945.3,39.7
2025-09,GOIÂNIA,"Goiânia - UPJ Juizados Especiais Criminais: 1º, 2º e 3º",946,1010.5,-64.5
2025-10,GOIÂNIA,"Goiânia - UPJ Juizados Especiais Criminais: 1º, 2º e 3º",773,974.1,-201.1
2025-11,GOIÂNIA,"Goiânia - UPJ Juizados Especiais Criminais: 1º, 2º e 3º",808,918.7,-110.7
2025-12,GOIÂNIA,"Goiânia - UPJ Juizados Especiais Criminais: 1º, 2º e 3º",746,717.1,28.9
2025-01,GOIÂNIA,"Goiânia - UPJ Juizados da Fazenda Pública: 1º, 2º, 3º e 4º (1º Núcleo da Justiça 4.0 Permanente)",1830,203.6,1626.4
2025-02,GOIÂNIA,"Goiânia - UPJ Juizados da Fazenda Pública: 1º, 2º, 3º e 4º (1º Núcleo da Justiça 4.0 Permanente)",2046,972.7,1073.3
2025-03,GOIÂNIA,"Goiânia - UPJ Juizados da Fazenda Pública: 1º, 2º, 3º e 4º (1º Núcleo da Justiça 4.0 Permanente)",3043,1359.0,1684.0
2025-04,GOIÂNIA,"Goiânia - UPJ Juizados da Fazenda Pública: 1º, 2º, 3º e 4º (1º Núcleo da Justiça 4.0 Permanente)",2343,1366.2,976.8
2025-05,GOIÂNIA,"Goiânia - UPJ Juizados da Fazenda Pública: 1º, 2º, 3º e 4º (1º Núcleo da Justiça 4.0 Permanente)",2247,1399.9,847.1
2025-06,GOIÂNIA,"Goiânia - UPJ Juizados da Fazenda Pública: 1º, 2º, 3º e 4º (1º Núcleo da Justiça 4.0 Permanente)",2189,1372.7,816.3
2025-07,GOIÂNIA,"Goiânia - UPJ Juizados da Fazenda Pública: 1º, 2º, 3º e 4º (1º Núcleo da Justiça 4.0 Permanente)",2587,1639.8,947.2
2025-08,GOIÂNIA,"Goiânia - UPJ Juizados da Fazenda Pública: 1º, 2º, 3º e 4º (1º Núcleo da Justiça 4.0 Permanente)",2196,1648.4,547.6
2025-09,GOIÂNIA,"Goiânia - UPJ Juizados da Fazenda Pública: 1º, 2º, 3º e 4º (1º Núcleo da Justiça 4.0 Permanente)",2164,1697.1,466.9
2025-10,GOIÂNIA,"Goiânia - UPJ Juizados da Fazenda Pública: 1º, 2º, 3º e 4º (1º Núcleo da Justiça 4.0 Permanente)",2505,1525.5,979.5
2025-11,GOIÂNIA,"Goiânia - UPJ Juizados da Fazenda Pública: 1º, 2º, 3º e 4º (1º Núcleo da Justiça 4.0 Permanente)",2147,1525.6,621.4
2025-12,GOIÂNIA,"Goiânia - UPJ Juizados da Fazenda Pública: 1º, 2º, 3º e 4º (1º Núcleo da Justiça 4.0 Permanente)",2407,1535.6,871.4
2025-01,GOIÂNIA,"Goiânia - UPJ Juizados de Violência Doméstica e Familiar: 1º, 2º, 3º e 4º",846,727.1,118.9
2025-02,GOIÂNIA,"Goiânia - UPJ Juizados de Violência Doméstica e Familiar: 1º, 2º, 3º e 4º",780,756.5,23.5
2025-03,GOIÂNIA,"Goiânia - UPJ Juizados de Violência Doméstica e Familiar: 1º, 2º, 3º e 4º",965,844.0,121.0
2025-04,GOIÂNIA,"Goiânia - UPJ Juizados de Violência Doméstica e Familiar: 1º, 2º, 3º e 4º",869,804.9,64.1
2025-05,GOIÂNIA,"Goiânia - UPJ Juizados de Violência Doméstica e Familiar: 1º, 2º, 3º e 4º",817,935.2,-118.2
2025-06,GOIÂNIA,"Goiânia - UPJ Juizados de Violência Doméstica e Familiar: 1º, 2º, 3º e 4º",769,894.5,-125.5
2025-07,GOIÂNIA,"Goiânia - UPJ Juizados de Violência Doméstica e Familiar: 1º, 2º, 3º e 4º",798,779.3,18.7
2025-08,GOIÂNIA,"Goiânia - UPJ Juizados de Violência Doméstica e Familiar: 1º, 2º, 3º e 4º",918,801.5,116.5
2025-09,GOIÂNIA,"Goiânia - UPJ Juizados de Violência Doméstica e Familiar: 1º, 2º, 3º e 4º",940,800.9,139.1
2025-10,GOIÂNIA,"Goiânia - UPJ Juizados de Violência Doméstica e Familiar: 1º, 2º, 3º e 4º",948,908.4,39.6
2025-11,GOIÂNIA,"Goiânia - UPJ Juizados de Violência Doméstica e Familiar: 1º, 2º, 3º e 4º",881,899.6,-18.6
2025-12,GOIÂNIA,"Goiânia - UPJ Juizados de Violência Doméstica e Familiar: 1º, 2º, 3º e 4º",818,871.3,-53.3
2025-01,GOIÂNIA,Goiânia - UPJ Sucessões: 1ª e 2ª,167,114.3,52.7
2025-02,GOIÂNIA,Goiânia - UPJ Sucessões: 1ª e 2ª,229,137.9,91.1
2025-03,GOIÂNIA,Goiânia - UPJ Sucessões: 1ª e 2ª,206,180.1,25.9
2025-04,GOIÂNIA,Goiânia - UPJ Sucessões: 1ª e 2ª,210,190.5,19.5
2025-05,GOIÂNIA,Goiânia - UPJ Sucessões: 1ª e 2ª,224,187.2,36.8
2025-06,GOIÂNIA,Goiânia - UPJ Sucessões: 1ª e 2ª,219,197.9,21.1
2025-07,GOIÂNIA,Goiânia - UPJ Sucessões: 1ª e 2ª,237,195.3,41.7
2025-08,GOIÂNIA,Goiânia - UPJ Sucessões: 1ª e 2ª,249,208.3,40.7
2025-09,GOIÂNIA,Goiânia - UPJ Sucessões: 1ª e 2ª,247,212.1,34.9
2025-10,GOIÂNIA,Goiânia - UPJ Sucessões: 1ª e 2ª,218,211.1,6.9
2025-11,GOIÂNIA,Goiânia - UPJ Sucessões: 1ª e 2ª,212,194.4,17.6
2025-12,GOIÂNIA,Goiânia - UPJ Sucessões: 1ª e 2ª,186,180.2,5.8
2025-01,GOIÂNIA,"Goiânia - UPJ Varas Criminais dos Crimes Dolosos contra a Vida e Tribunal do Júri: 1ª, 2ª, 3ª e 4ª",112,112.9,-0.9
2025-02,GOIÂNIA,"Goiânia - UPJ Varas Criminais dos Crimes Dolosos contra a Vida e Tribunal do Júri: 1ª, 2ª, 3ª e 4ª",127,110.2,16.8
2025-03,GOIÂNIA,"Goiânia - UPJ Varas Criminais dos Crimes Dolosos contra a Vida e Tribunal do Júri: 1ª, 2ª, 3ª e 4ª",127,131.0,-4.0
2025-04,GOIÂNIA,"Goiânia - UPJ Varas Criminais dos Crimes Dolosos contra a Vida e Tribunal do Júri: 1ª, 2ª, 3ª e 4ª",138,127.6,10.4
2025-05,GOIÂNIA,"Goiânia - UPJ Varas Criminais dos Crimes Dolosos contra a Vida e Tribunal do Júri: 1ª, 2ª, 3ª e 4ª",136,130.0,6.0
2025-06,GOIÂNIA,"Goiânia - UPJ Varas Criminais dos Crimes Dolosos contra a Vida e Tribunal do Júri: 1ª, 2ª, 3ª e 4ª",118,131.6,-13.6
2025-07,GOIÂNIA,"Goiânia - UPJ Varas Criminais dos Crimes Dolosos contra a Vida e Tribunal do Júri: 1ª, 2ª, 3ª e 4ª",116,123.8,-7.8
2025-08,GOIÂNIA,"Goiânia - UPJ Varas Criminais dos Crimes Dolosos contra a Vida e Tribunal do Júri: 1ª, 2ª, 3ª e 4ª",111,125.3,-14.3
2025-09,GOIÂNIA,"Goiânia - UPJ Varas Criminais dos Crimes Dolosos contra a Vida e Tribunal do Júri: 1ª, 2ª, 3ª e 4ª",116,117.3,-1.3
2025-10,GOIÂNIA,"Goiânia - UPJ Varas Criminais dos Crimes Dolosos contra a Vida e Tribunal do Júri: 1ª, 2ª, 3ª e 4ª",113,115.6,-2.6
2025-11,GOIÂNIA,"Goiânia - UPJ Varas Criminais dos Crimes Dolosos contra a Vida e Tribunal do Júri: 1ª, 2ª, 3ª e 4ª",111,115.5,-4.5
2025-12,GOIÂNIA,"Goiânia - UPJ Varas Criminais dos Crimes Dolosos contra a Vida e Tribunal do Júri: 1ª, 2ª, 3ª e 4ª",115,96.4,18.6
2025-01,GOIÂNIA,Goiânia - UPJ Varas da Fazenda Pública Estadual - Cumprimento de Sentença Coletiva: 4ª e 8ª,1359,0.8,1358.2
2025-02,GOIÂNIA,Goiânia - UPJ Varas da Fazenda Pública Estadual - Cumprimento de Sentença Coletiva: 4ª e 8ª,1149,631.1,517.9
2025-03,GOIÂNIA,Goiânia - UPJ Varas da Fazenda Pública Estadual - Cumprimento de Sentença Coletiva: 4ª e 8ª,789,677.5,111.5
2025-04,GOIÂNIA,Goiânia - UPJ Varas da Fazenda Pública Estadual - Cumprimento de Sentença Coletiva: 4ª e 8ª,820,806.5,13.5
2025-05,GOIÂNIA,Goiânia - UPJ Varas da Fazenda Pública Estadual - Cumprimento de Sentença Coletiva: 4ª e 8ª,889,846.5,42.5
2025-06,GOIÂNIA,Goiânia - UPJ Varas da Fazenda Pública Estadual - Cumprimento de Sentença Coletiva: 4ª e 8ª,722,651.3,70.7
2025-07,GOIÂNIA,Goiânia - UPJ Varas da Fazenda Pública Estadual - Cumprimento de Sentença Coletiva: 4ª e 8ª,799,608.0,191.0
2025-08,GOIÂNIA,Goiânia - UPJ Varas da Fazenda Pública Estadual - Cumprimento de Sentença Coletiva: 4ª e 8ª,508,616.6,-108.6
2025-09,GOIÂNIA,Goiânia - UPJ Varas da Fazenda Pública Estadual - Cumprimento de Sentença Coletiva: 4ª e 8ª,433,546.8,-113.8
2025-10,GOIÂNIA,Goiânia - UPJ Varas da Fazenda Pública Estadual - Cumprimento de Sentença Coletiva: 4ª e 8ª,593,414.2,178.8
2025-11,GOIÂNIA,Goiânia - UPJ Varas da Fazenda Pública Estadual - Cumprimento de Sentença Coletiva: 4ª e 8ª,2062,481.4,1580.6
2025-12,GOIÂNIA,Goiânia - UPJ Varas da Fazenda Pública Estadual - Cumprimento de Sentença Coletiva: 4ª e 8ª,743,1129.9,-386.9
2025-01,GOIÂNIA,"Goiânia - UPJ Varas da Fazenda Pública Estadual: 1ª, 4ª, 6ª e 7ª",0,207.1,-207.1
2025-02,GOIÂNIA,"Goiânia - UPJ Varas da Fazenda Pública Estadual: 1ª, 4ª, 6ª e 7ª",0,119.8,-119.8
2025-03,GOIÂNIA,"Goiânia - UPJ Varas da Fazenda Pública Estadual: 1ª, 4ª, 6ª e 7ª",0,25.8,-25.8
2025-04,GOIÂNIA,"Goiânia - UPJ Varas da Fazenda Pública Estadual: 1ª, 4ª, 6ª e 7ª",0,22.6,-22.6
2025-05,GOIÂNIA,"Goiânia - UPJ Varas da Fazenda Pública Estadual: 1ª, 4ª, 6ª e 7ª",0,28.5,-28.5
2025-06,GOIÂNIA,"Goiânia - UPJ Varas da Fazenda Pública Estadual: 1ª, 4ª, 6ª e 7ª",0,29.3,-29.3
2025-07,GOIÂNIA,"Goiânia - UPJ Varas da Fazenda Pública Estadual: 1ª, 4ª, 6ª e 7ª",0,8.1,-8.1
2025-08,GOIÂNIA,"Goiânia - UPJ Varas da Fazenda Pública Estadual: 1ª, 4ª, 6ª e 7ª",0,4.3,-4.3
2025-09,GOIÂNIA,"Goiânia - UPJ Varas da Fazenda Pública Estadual: 1ª, 4ª, 6ª e 7ª",0,4.9,-4.9
2025-10,GOIÂNIA,"Goiânia - UPJ Varas da Fazenda Pública Estadual: 1ª, 4ª, 6ª e 7ª",0,4.2,-4.2
2025-11,GOIÂNIA,"Goiânia - UPJ Varas da Fazenda Pública Estadual: 1ª, 4ª, 6ª e 7ª",0,3.8,-3.8
2025-12,GOIÂNIA,"Goiânia - UPJ Varas da Fazenda Pública Estadual: 1ª, 4ª, 6ª e 7ª",0,43.6,-43.6
2025-01,GOIÂNIA,"Goiânia - UPJ Varas da Fazenda Pública Estadual: 1ª, 6ª e 7ª",340,0.8,339.2
2025-02,GOIÂNIA,"Goiânia - UPJ Varas da Fazenda Pública Estadual: 1ª, 6ª e 7ª",354,260.7,93.3
2025-03,GOIÂNIA,"Goiânia - UPJ Varas da Fazenda Pública Estadual: 1ª, 6ª e 7ª",324,294.8,29.2
2025-04,GOIÂNIA,"Goiânia - UPJ Varas da Fazenda Pública Estadual: 1ª, 6ª e 7ª",249,291.7,-42.7
2025-05,GOIÂNIA,"Goiânia - UPJ Varas da Fazenda Pública Estadual: 1ª, 6ª e 7ª",324,237.2,86.8
2025-06,GOIÂNIA,"Goiânia - UPJ Varas da Fazenda Pública Estadual: 1ª, 6ª e 7ª",266,300.7,-34.7
2025-07,GOIÂNIA,"Goiânia - UPJ Varas da Fazenda Pública Estadual: 1ª, 6ª e 7ª",206,246.7,-40.7
2025-08,GOIÂNIA,"Goiânia - UPJ Varas da Fazenda Pública Estadual: 1ª, 6ª e 7ª",168,207.7,-39.7
2025-09,GOIÂNIA,"Goiânia - UPJ Varas da Fazenda Pública Estadual: 1ª, 6ª e 7ª",239,185.3,53.7
2025-10,GOIÂNIA,"Goiânia - UPJ Varas da Fazenda Pública Estadual: 1ª, 6ª e 7ª",284,206.9,77.1
2025-11,GOIÂNIA,"Goiânia - UPJ Varas da Fazenda Pública Estadual: 1ª, 6ª e 7ª",262,237.7,24.3
2025-12,GOIÂNIA,"Goiânia - UPJ Varas da Fazenda Pública Estadual: 1ª, 6ª e 7ª",227,210.5,16.5
2025-01,GOIÂNIA,"Goiânia - UPJ Varas da Fazenda Pública Municipal e Registros Públicos: 2ª, 3ª e 4ª",188,105.6,82.4
2025-02,GOIÂNIA,"Goiânia - UPJ Varas da Fazenda Pública Municipal e Registros Públicos: 2ª, 3ª e 4ª",189,126.4,62.6
2025-03,GOIÂNIA,"Goiânia - UPJ Varas da Fazenda Pública Municipal e Registros Públicos: 2ª, 3ª e 4ª",200,151.5,48.5
2025-04,GOIÂNIA,"Goiânia - UPJ Varas da Fazenda Pública Municipal e Registros Públicos: 2ª, 3ª e 4ª",357,163.5,193.5
2025-05,GOIÂNIA,"Goiânia - UPJ Varas da Fazenda Pública Municipal e Registros Públicos: 2ª, 3ª e 4ª",249,250.0,-1.0
2025-06,GOIÂNIA,"Goiânia - UPJ Varas da Fazenda Pública Municipal e Registros Públicos: 2ª, 3ª e 4ª",399,213.4,185.6
2025-07,GOIÂNIA,"Goiânia - UPJ Varas da Fazenda Pública Municipal e Registros Públicos: 2ª, 3ª e 4ª",293,297.2,-4.2
2025-08,GOIÂNIA,"Goiânia - UPJ Varas da Fazenda Pública Municipal e Registros Públicos: 2ª, 3ª e 4ª",450,255.0,195.0
2025-09,GOIÂNIA,"Goiânia - UPJ Varas da Fazenda Pública Municipal e Registros Públicos: 2ª, 3ª e 4ª",369,307.4,61.6
2025-10,GOIÂNIA,"Goiânia - UPJ Varas da Fazenda Pública Municipal e Registros Públicos: 2ª, 3ª e 4ª",370,305.8,64.2
2025-11,GOIÂNIA,"Goiânia - UPJ Varas da Fazenda Pública Municipal e Registros Públicos: 2ª, 3ª e 4ª",371,313.9,57.1
2025-12,GOIÂNIA,"Goiânia - UPJ Varas da Fazenda Pública Municipal e Registros Públicos: 2ª, 3ª e 4ª",338,296.0,42.0
2025-01,GOIÂNIA,Goiânia - UPJ Varas das Garantias: 1ª e 2ª,0,422.2,-422.2
2025-02,GOIÂNIA,Goiânia - UPJ Varas das Garantias: 1ª e 2ª,0,259.2,-259.2
2025-03,GOIÂNIA,Goiânia - UPJ Varas das Garantias: 1ª e 2ª,0,165.7,-165.7
